Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression,Average Intron Length,Average Exon Length
ENSG00000127743,27190,14.75862069,4.944444444,8628,695
ENSG00000113712,1452,2151.37931,2215.555556,12653.66667,2341.166667
ENSG00000132915,5145,3.75862069,7.833333333,81317.5,5520.5
ENSG00000164296,81789,147.9310345,175.8611111,3771,3994.5
ENSG00000182578,1436,3080.827586,1083.388889,5536.833333,2832.833333
ENSG00000113721,5159,3834.896552,1733.666667,13160.66667,4197
ENSG00000070808,815,66.68965517,14.77777778,17757.25,2945.5
ENSG00000183876,340075,160.4482759,64.19444444,6900,3167
ENSG00000019582,972,66516.93103,30384.75,6538,1491.666667
ENSG00000164587,6208,22840.7931,21504.13889,3163.333333,711.6666667
ENSG00000086589,55696,1472,1523.111111,4972.5,2208.5
ENSG00000132912,51164,1601.482759,1790.638889,14426.6,2699.6
ENSG00000145908,91975,208,491.6944444,4878.333333,3272.333333
ENSG00000145901,10318,3719.862069,3583.611111,1738.5,2407.25
ENSG00000197043,309,5371.448276,1304.75,31098.66667,2607.666667
ENSG00000198624,26112,3739.310345,863.7777778,10112,3340
ENSG00000186334,285641,0,0.027777778,13995,3394.666667
ENSG00000186335,153201,0.965517241,4.138888889,7413.6,2552.6
ENSG00000086570,2196,637.5862069,1644.5,10665.33333,7701.333333
ENSG00000113140,6678,30446.7931,17421,16352.5,3416.5
ENSG00000177556,475,950.0689655,1027.916667,30678,489
ENSG00000145888,2741,0,0.027777778,67010,1762.333333
ENSG00000132911,56923,2,7.694444444,23350,2064
ENSG00000055147,10827,600.7931034,487.8055556,17668.8,2935.2
ENSG00000113196,9421,37.75862069,1.555555556,3110,1738
ENSG00000170271,10826,752.9310345,198.5277778,29189,2973
ENSG00000082516,25929,477.2758621,572.2777778,45398.5,5402.5
ENSG00000145850,91937,71.24137931,13.22222222,19476.66667,1093.666667
ENSG00000113249,26762,16.51724138,58.27777778,4665.666667,1172
ENSG00000135077,84868,370.1034483,286.25,11469.5,1779.5
ENSG00000155868,9443,309.8275862,335.9444444,3161.5,1242
ENSG00000170613,153745,0,0,3808,2032
ENSG00000172568,408263,1.724137931,0.888888889,3994,2126
ENSG00000135074,8728,2226.172414,681.4722222,67150.5,3632.5
ENSG00000039600,11063,6,5.416666667,22372.33333,2733
ENSG00000113282,9685,3732.448276,3805.361111,14152.6,3886.8
ENSG00000164330,1879,1027.413793,179.4166667,198599.25,5154
ENSG00000145860,153830,1660.413793,1126.305556,14104.83333,3137.666667
ENSG00000113302,3593,12.13793103,4.861111111,26688,2347
ENSG00000170234,114825,763.8275862,647.8888889,21430,3755.666667
ENSG00000135083,79616,249.1724138,267.1111111,28716.25,2744.75
ENSG00000145861,114898,142.6206897,25.66666667,40954,2397
ENSG00000221886,63920,92.34482759,146.0833333,4062,2844
ENSG00000164609,10569,1805.758621,1711.916667,5966,1473.333333
ENSG00000118322,23120,242.4137931,581.3888889,44844.33333,3846.666667
ENSG00000145864,2561,8.827586207,16.30555556,56335.33333,5460.833333
ENSG00000170584,134492,520.3103448,826.75,11220,948
ENSG00000120137,79646,1419,1953.611111,41200,3387
ENSG00000199035,406895,0.137931034,0.305555556,0,78
ENSG00000184347,6586,6731.103448,767.9444444,289038,6356
ENSG00000207619,693170,0.172413793,0.111111111,0,94
ENSG00000204767,100131897,2.206896552,2.027777778,226956,3548
ENSG00000043462,3937,1584.758621,760.3055556,6085,1853
ENSG00000145936,3779,855.4482759,76.88888889,7602.5,1658
ENSG00000072803,23291,1486.517241,1536.638889,68016.75,4450.5
ENSG00000072786,6793,1831.482759,1183.666667,280508,6019
ENSG00000168246,92181,851.862069,943.3611111,142262,3015
ENSG00000174705,285590,1913.310345,1213.861111,92582,4662
ENSG00000120129,1843,20441.7931,5079.666667,947.5,1879
ENSG00000183072,1482,1.793103448,6.111111111,941.6666667,1851.333333
ENSG00000113739,8614,343.2758621,387.5,8998.5,4891.5
ENSG00000145919,91272,978.5862069,1348.583333,7683.5,1835.5
ENSG00000184845,1812,92.34482759,80.08333333,232,3373
ENSG00000051596,84321,546.0344828,1173.638889,6725,1424.5
ENSG00000122203,57179,2296.034483,2311.666667,5270.4,2598.2
ENSG00000048162,51491,518.4482759,858.1944444,1319.25,1075.5
ENSG00000175416,1212,1761.448276,2512.833333,15100.66667,1363
ENSG00000146083,22838,2386.896552,2705.277778,2234.666667,3477.666667
ENSG00000169258,114787,51.5862069,148.3055556,20242,4208
ENSG00000074317,6620,2.068965517,1.916666667,2394.857143,1276.285714
ENSG00000160883,3101,288.7931034,277.5,10593.5,2986.5
ENSG00000087206,51720,838.4482759,894.5,16751.375,1598
ENSG00000169228,53917,90.13793103,92.55555556,977,1569
ENSG00000213347,83463,388.6896552,467.7777778,2584,2019
ENSG00000169223,10960,2996.068966,3672.888889,36982,1832
ENSG00000196570,345456,0,0.25,0,530
ENSG00000131187,2161,47.27586207,130.8333333,10776,2051
ENSG00000113758,1627,1723.068966,1759.638889,2526.8,2608.4
ENSG00000196923,9260,5116.931034,2023.805556,1825.285714,1685.142857
ENSG00000146094,79930,648.3448276,308,2237.5,2144.25
ENSG00000183258,51428,1445.413793,1725.5,1316.75,2194.5
ENSG00000146067,54540,1894.241379,1896.194444,5662.833333,2779.5
ENSG00000170074,285596,69.68965517,35.61111111,30061.25,2376.25
ENSG00000175325,5626,0.068965517,75,5088,1464
ENSG00000145912,55651,1528.344828,2368.083333,3696,801
ENSG00000244234,64396,0.413793103,0.611111111,0,2923
ENSG00000175309,85007,2433.310345,1754.472222,4558,2129.333333
ENSG00000050767,91522,140.8275862,45.16666667,126752.6667,2830.333333
ENSG00000113240,57396,913.2758621,773.9444444,2544.909091,2275.363636
ENSG00000169131,6940,419.3448276,516.4722222,33254,2555
ENSG00000113262,2916,1.137931034,2.694444444,829,3239.5
ENSG00000087116,9509,966.5862069,758.4444444,210162.5,4400.5
ENSG00000169045,3187,15572.68966,18626.5,1549,2346.5
ENSG00000204661,285679,0.689655172,1.638888889,2289,1201
ENSG00000204659,646019,1.689655172,1.083333333,3214,810
ENSG00000161013,11282,2347.482759,3246.944444,2273.75,2197.75
ENSG00000161010,51149,1089.413793,910.4722222,6898,1183
ENSG00000197226,23061,3322.137931,3373.638889,252.75,3484.75
ENSG00000113269,55819,1918.586207,1232.361111,114836,1800
ENSG00000146090,255426,25.65517241,1.861111111,46678,2229.333333
ENSG00000050748,5601,1131.068966,1196.194444,10868.44444,2864.333333
ENSG00000131459,9945,878.3793103,236.4444444,99210,3011
ENSG00000161055,92304,54.65517241,144.6944444,1834,466
ENSG00000037280,2324,560.5862069,310,10224.16667,2777.666667
ENSG00000174339,134083,0,0,0,936
ENSG00000131446,4245,4840.37931,6665.166667,5246.5,2964.833333
ENSG00000196670,643836,648.6206897,1252.694444,5668.75,3354
ENSG00000185372,26693,0,0,0,948
ENSG00000146054,81786,122.5172414,581.9722222,824.3333333,2505.666667
ENSG00000204628,10399,24998.10345,27208.77778,1779.2,1184.6
ENSG00000183718,84851,596.3448276,620.5555556,5012,2228
ENSG00000112679,56940,1197.448276,863.8333333,33173.66667,2271
ENSG00000137265,3662,637,174.9444444,2575.4,3942.6
ENSG00000164379,94234,4084.793103,4535.277778,0,2319
ENSG00000137273,2295,477.862069,594.75,7154,2187
ENSG00000054598,2296,990,1329.361111,0,3449
ENSG00000124535,56897,1220.034483,1693.222222,17699.5,2614.5
ENSG00000124588,4835,451.4827586,454.0833333,14947.66667,1321.333333
ENSG00000137275,8737,1692.517241,1518.055556,20391,4045
ENSG00000137274,670,521.1034483,728.9166667,16405.5,1696
ENSG00000180822,389362,405.2758621,588.1944444,4268.333333,736
ENSG00000145945,26240,163.0689655,149.3611111,604,1618
ENSG00000112739,8899,4194.758621,4946.666667,20456,4403.666667
ENSG00000185689,404220,0.689655172,0.555555556,22492.5,2118.5
ENSG00000153046,9425,890.6206897,1290.166667,61657.8,3243
ENSG00000219607,648791,71.82758621,91.5,0,1736
ENSG00000145982,10667,359.5172414,380.9444444,508543,1843.5
ENSG00000112799,9450,228.7586207,74.11111111,35135,691
ENSG00000124782,6239,1698.241379,1921.222222,25194.25,6975.75
ENSG00000124784,83732,763.3448276,1013.416667,8566.666667,1745.666667
ENSG00000096696,1832,3133.827586,10014.05556,24007.66667,8688
ENSG00000168566,154007,515.5862069,645.6388889,6931,4329.333333
ENSG00000153162,654,216.7241379,77.19444444,303692,3105
ENSG00000111846,2651,246.6896552,285.0555556,21644.25,3924.375
ENSG00000111845,55003,621.0689655,903.3888889,26576,1495
ENSG00000111843,51522,1997.137931,2183.111111,4061,1204.666667
ENSG00000137210,81853,901.862069,1313.583333,37218,1142.666667
ENSG00000153157,221711,25.55172414,24.80555556,54899.75,1848
ENSG00000224531,221710,360.0689655,475.3333333,80026,4691
ENSG00000205269,100113407,280.5172414,167.9722222,73770,8413
ENSG00000095951,3096,767.0344828,666.9722222,90190,8619.5
ENSG00000078401,1906,410.137931,289,1612.25,2034.5
ENSG00000112137,221692,223.4137931,84.52777778,149862.8,2804.6
ENSG00000124523,23408,427.7586207,586.3333333,16198.5,3948
ENSG00000225921,51406,1506.551724,1864.055556,9390,874
ENSG00000180537,221687,13.17241379,61.97222222,20744.6,3365
ENSG00000112149,9308,803.7241379,385.4722222,11387.66667,2419
ENSG00000008083,3720,989,1401.805556,88778.5,4186.25
ENSG00000007944,29116,1300.448276,1746.972222,16186.5,2975.5
ENSG00000137198,2766,123.9655172,96.69444444,110910,1515
ENSG00000230873,401236,3.931034483,0.944444444,55586,1322
ENSG00000112183,221662,168.4827586,21.19444444,1911.5,2381.333333
ENSG00000112186,10486,496.8965517,183.9722222,53087,2561.333333
ENSG00000137414,51439,1224.793103,1014.777778,13376,4745
ENSG00000165097,221656,631.9655172,949.5555556,18374.5,3645
ENSG00000137393,255488,861.6551724,848.3611111,152978,5036
ENSG00000172201,3400,1445.034483,1313.388889,1910,3876
ENSG00000112242,1871,713.0344828,1691.555556,55144.33333,3542.333333
ENSG00000145996,54901,392.6551724,599.9444444,31512.5,2329
ENSG00000124766,6659,4196.310345,11983,0,4878
ENSG00000112273,154150,1.24137931,5.722222222,0,1073
ENSG00000152954,140767,0.379310345,151.1111111,10619.5,2013
ENSG00000146049,353219,0.379310345,1.25,0,1382
ENSG00000124532,57380,843.6896552,2104.833333,7649.8,2992.8
ENSG00000112294,7915,1119.655172,1981.722222,37088.5,5150.5
ENSG00000112304,55856,506.7241379,1258.444444,33784.5,4248.5
ENSG00000112312,51053,895.7931034,2224.361111,4918.5,1126
ENSG00000079691,55604,723.5172414,1180.972222,50155.75,3303.5
ENSG00000079689,10590,3.034482759,1132.611111,48164.5,1415.5
ENSG00000146047,255626,0,0.055555556,0,437
ENSG00000146039,10050,2.965517241,20.11111111,5633,2813.4
ENSG00000112343,10475,1647.793103,1762.5,14382,5017
ENSG00000010704,3077,575.0344828,542.3888889,1148.7,1958
ENSG00000197061,8364,246.2413793,559.3055556,0,390
ENSG00000180573,8334,538.4827586,1003.083333,0,546
ENSG00000168298,3008,94.17241379,109.3055556,0,785
ENSG00000158373,3017,254.8965517,741.7222222,6207.5,650
ENSG00000186470,11118,2343.689655,2014.75,3270.8,3623.8
ENSG00000124508,10385,657.9655172,593.8888889,1319.875,2928.625
ENSG00000026950,11119,1708.413793,1533.694444,4812,3657.75
ENSG00000111801,10384,1065.586207,975.9444444,6846.333333,2753
ENSG00000112763,11120,1194.724138,1470.5,6440,2652.5
ENSG00000124557,696,6.620689655,13.33333333,12614,2888
ENSG00000182952,10473,1334.827586,1915.444444,13250,1968
ENSG00000146109,29777,762.9310345,1268,1688,2263
ENSG00000196787,8969,23.72413793,89.80555556,0,498
ENSG00000112812,10279,221.7931034,497.4722222,1299,1497.142857
ENSG00000124613,346157,77.82758621,181.25,22216,1596
ENSG00000197238,8363,5.206896552,17.08333333,0,356
ENSG00000233822,8341,10.79310345,26.77777778,0,449
ENSG00000124657,26212,3.137931034,14.13888889,0,942
ENSG00000197279,7718,143.7931034,401.8055556,4345.333333,1924.666667
ENSG00000196812,80345,173,467.8055556,2941,1266.5
ENSG00000198315,7745,161.2068966,324.5,4994,7441.25
ENSG00000137185,7746,397.2413793,851.2222222,4330.333333,1721
ENSG00000189134,222698,34,7.888888889,0,1662
ENSG00000197062,7741,384.5517241,501.8055556,2416.857143,2745.428571
ENSG00000137338,84547,167.2068966,225.3333333,17888,3125
ENSG00000189298,80317,107.4827586,207.2777778,9653.666667,4609.333333
ENSG00000224586,2880,0.068965517,0.027777778,2097.666667,1436.333333
ENSG00000204701,442186,0.137931034,0.388888889,0,1043.375
ENSG00000196231,26707,0,0,0,1041
ENSG00000112459,442191,0,0,0,966
ENSG00000204690,26529,0,0,0,1033
ENSG00000204689,442194,0,0,0,1039
ENSG00000204688,26716,0.068965517,2.611111111,718.5,2996
ENSG00000204657,7932,0.034482759,0,0,1063
ENSG00000137345,4340,0,0,171.8416667,1578.783333
ENSG00000137403,3134,0,0,344.6190476,1677.166667
ENSG00000204632,3135,16.27586207,213.5,56.22641509,1105.396226
ENSG00000206503,3105,29640.31034,29249.77778,35.09302326,1398.72093
ENSG00000204625,10255,2.862068966,2.166666667,753.5714286,648.5714286
ENSG00000066379,30834,588.4482759,752.2222222,356.0625,801.125
ENSG00000204619,6992,1743.586207,1946.138889,123.125,1737.791667
ENSG00000172524,135644,0,0,1288.8125,2000.25
ENSG00000137384,89870,0,0,1816.75,2224
ENSG00000239618,3139,0,0,790.8571429,4213.142857
ENSG00000204599,56658,470.2758621,448.8888889,953.7142857,3487.75
ENSG00000248167,202658,0,0,4566.285714,1567
ENSG00000239865,79897,0,0,81.39285714,573.7142857
ENSG00000204592,3133,28044.17241,17416.72222,162.2,2205
ENSG00000204576,80742,363.9310345,498.25,659.3571429,3372.5
ENSG00000204574,23,2907.551724,3164.416667,1408.380952,2875.380952
ENSG00000203624,28973,0,0,1026.928571,1500.5
ENSG00000137343,79969,690.5862069,1335.361111,806.8095238,2351.166667
ENSG00000204564,221545,415.4827586,599.75,469.8095238,1483
ENSG00000183311,203068,0,0,236.0625,2517.625
ENSG00000137332,780,0,0,262.1666667,2867.583333
ENSG00000213780,2968,2.344827586,3.694444444,373.5555556,1756
ENSG00000137411,57176,831.6896552,1084.055556,147.40625,3085.3125
ENSG00000168631,135656,0.310344828,0.888888889,3174.2,4761.6
ENSG00000204544,394263,64.31034483,16.25,163.5,3398.388889
ENSG00000261272,100507679,2.275862069,39.91666667,2934.5,5983.75
ENSG00000227974,285834,0,0,563.5625,1905.75
ENSG00000204540,170679,114.0344828,84.72222222,2111.055556,738.1111111
ENSG00000137310,6941,445.5862069,890,358.1428571,3183.857143
ENSG00000183214,100507436,0,0,1012.52381,1631.904762
ENSG00000206337,10866,999.8965517,1055.638889,45.5,2270.25
ENSG00000204516,4277,172.7931034,225.4444444,580.6904762,2138.261905
ENSG00000204511,401250,0.103448276,0.111111111,140.25,709
ENSG00000204498,4795,474.6551724,588.0833333,583.0857143,1412.6
ENSG00000173503,4049,0,0,29.88095238,728.8095238
ENSG00000204490,7124,0,0,105.4666667,1491.466667
ENSG00000204482,7940,586.9310345,206.6666667,27.39423077,608.6923077
ENSG00000204472,199,1240.137931,497.3333333,34.20833333,812.5
ENSG00000204469,7916,7611.137931,7466,1077.809524,5328
ENSG00000204444,55937,53.65517241,52.47222222,316.2380952,733.3333333
ENSG00000204435,1460,302.3448276,468.6111111,80.95238095,958.0952381
ENSG00000239285,58496,0,0,144.9142857,1076.2
ENSG00000204424,259215,0,0,896,1023.5
ENSG00000206402,58530,0,0,285.9285714,447.5
ENSG00000204420,80739,16.86206897,12.91666667,33.89795918,2148.040816
ENSG00000204389,3303,2134.655172,2983.833333,0,2429
ENSG00000204388,3304,2191.172414,4206.75,0,2520.2
ENSG00000204387,50854,1977.344828,1728.416667,543,765.2666667
ENSG00000201823,26801,0,0.083333333,0,63.2
ENSG00000166278,717,224.7241379,226.5555556,917.1403509,2204.368421
ENSG00000204359,629,0,0,888.5555556,2413.333333
ENSG00000204351,6499,1682.448276,1949.472222,776.7777778,3932.333333
ENSG00000204344,8859,467.7586207,491.5,211.675,1416.1
ENSG00000233312,100293534,0,0,668.125,3854.333333
ENSG00000206340,720,0,0,182,1013.8
ENSG00000198457,1589,0,0,94.38888889,1734.111111
ENSG00000168452,9374,0,0,616.8461538,1786.461538
ENSG00000239974,80864,0,0,675.8571429,1566.571429
ENSG00000183574,6048,0,0,400.2857143,1287
ENSG00000204287,3122,25268.27586,11959.47222,785.6,1258.7
ENSG00000196735,3117,2696.758621,956.8888889,1303.25,2522
ENSG00000239836,5698,0,0,532.4375,1066.5625
ENSG00000204256,6046,6869.965517,7726.222222,299.3181818,3630.727273
ENSG00000215048,3115,0,0,338.6666667,2526.848485
ENSG00000168379,3116,0,0,1166.166667,965.2777778
ENSG00000112473,7922,3183.275862,4315.444444,178.1111111,2157.333333
ENSG00000112474,7923,0,0,400.6666667,995
ENSG00000204227,6015,1731.758621,1663.638889,72.95833333,1358
ENSG00000096150,6222,0,0,399.3636364,578
ENSG00000206285,8705,0,0,0,1686
ENSG00000204220,10471,754.2413793,1262.444444,66.95,620.5
ENSG00000056678,3833,0,0,5232.166667,2620
ENSG00000112511,5252,2388.37931,1456.444444,786.125,2274.5
ENSG00000197283,8831,1299.551724,1345.305556,3491.625,4774.75
ENSG00000213588,221504,286.2068966,384.5277778,254,2711
ENSG00000096433,3710,2379.37931,3831.472222,132324,9031
ENSG00000137309,3159,3261.172414,8240.583333,937.9166667,1906.916667
ENSG00000124507,29993,78.79310345,84.11111111,40463,4294.5
ENSG00000124562,6631,974.0344828,1777.222222,10244.66667,1074.333333
ENSG00000065060,54887,599,833.6944444,21955.25,7891
ENSG00000064999,23294,1994.103448,2086.194444,40969.6,3401
ENSG00000146197,222663,257.1034483,91.13888889,16495.33333,5099.666667
ENSG00000065029,7629,1283.241379,1384.638889,12338.8,1929.6
ENSG00000023892,50619,1241.793103,912.5833333,14534.66667,2175
ENSG00000112033,5467,1716.068966,1817.666667,15499.83333,2926.833333
ENSG00000112039,2178,177.1724138,281.0555556,12199.5,2544.5
ENSG00000198755,4736,21799.96552,23236.30556,1306,876
ENSG00000157343,221481,24.5862069,9.25,10713.5,1115
ENSG00000196748,389383,0.24137931,5.25,2489.5,448.5
ENSG00000204140,340204,0.310344828,7.611111111,13068,477
ENSG00000197753,222662,0.827586207,7.055555556,33270,2147
ENSG00000112062,1432,1743.931034,1944.75,24443.33333,3593.166667
ENSG00000156711,5603,1102.793103,2630.694444,7769,6272
ENSG00000096070,27154,1086.310345,1203.722222,7026.166667,4845.5
ENSG00000180316,285848,4.103448276,13.69444444,32906.33333,2413
ENSG00000112078,222658,2365.724138,2173.388889,17244,4639.8
ENSG00000112081,6428,6493.103448,8357.694444,3850.333333,2772.333333
ENSG00000124762,1026,7641.655172,6007.916667,3021,2166
ENSG00000255587,401258,50.89655172,20.16666667,62200,4233
ENSG00000198663,221477,993.7586207,1035.305556,21622.25,6827.25
ENSG00000164530,221476,3997.689655,17.11111111,3996.25,2047.25
ENSG00000146192,221472,1064.482759,384.4444444,1122.714286,2124.142857
ENSG00000137193,5292,5521.344828,4391.333333,1768,2359.5
ENSG00000065491,55633,572.862069,572.4166667,24054,2652.75
ENSG00000112130,9025,469.2068966,667.5,23388.66667,5598
ENSG00000137200,23070,1721.37931,1883.805556,35908,2767
ENSG00000156639,60685,2430.586207,2261.555556,663520,3333
ENSG00000124721,1769,18.72413793,15.11111111,117893.6667,10511.66667
ENSG00000112164,2740,2.827586207,9.472222222,23946.66667,2379
ENSG00000146122,23500,766.5517241,193.4722222,24219.5,3947.5
ENSG00000204091,732253,0.620689655,50.66666667,768,1085
ENSG00000112212,222642,0,0.138888889,540.6666667,903.3333333
ENSG00000124701,10930,4.827586207,1.805555556,10141.5,1549.5
