MGI ID,Entrez ID,mRNA copy number average [molecules/cell],mRNA half-life average [h],transcription rate (vsr) average [molecules/(cell*h)],Average Intron Length,Average Transcript Length
MGI:MGI:1333830,99045,27.8,8.17,2.92,636,2667.5
MGI:MGI:105926,271457,16.28,6.22,2.14,26081,2366
MGI:MGI:2679787,217365,NA,10.39,NA,27867.5,2055.8
MGI:MGI:1928393,56327,13.47,7.69,1.49,2275.5,1350.333333
MGI:MGI:2444233,213541,13.99,4.01,2.69,23041.5,2035
MGI:MGI:1916401,69151,13.48,6.66,1.67,1402,719.6
MGI:MGI:1344381,23950,10.14,7.48,1.15,24275,915.75
MGI:MGI:2140843,100608,31.05,12.98,2.31,2066.5,984.8
MGI:MGI:87926,11529,18.77,12.28,1.46,7535,1468
MGI:MGI:96647,16477,55.02,4.26,10.02,0,1809
MGI:MGI:1858197,53317,37.08,9.44,3.48,7805.5,1336.6
MGI:MGI:1913560,66310,26.14,8.45,2.67,16213.5,615
MGI:MGI:1858330,53319,38.62,6.09,5.15,5888.5,1294.7
MGI:MGI:1196368,52502,23.71,10.86,2,10718,2858
MGI:MGI:106331,28077,33.73,7.34,3.86,7296,1257.333333
MGI:MGI:1913540,66290,41.95,8.95,4.1,4844,1135
MGI:MGI:1917656,69091,9.23,15.23,0.62,17448,3114.5
MGI:MGI:1351645,27374,27.37,11.63,2.2,4260.5,1108
MGI:MGI:1277172,52513,15.63,8.44,1.6,3489,967
MGI:MGI:1277220,108673,13.54,9.37,1.28,4128.5,2690.5
MGI:MGI:1931874,81489,17.7,5.39,2.62,1356,2925
MGI:MGI:1341788,18572,21.37,13.47,1.55,34337,6041
MGI:MGI:1890165,73158,53.52,11.18,4.43,23504,4659.333333
MGI:MGI:1353499,22385,42.03,9.16,4.08,26820,3462.25
MGI:MGI:1095401,15473,11.57,14.45,0.98,6988.5,1359.5
MGI:MGI:1334460,12181,97.16,17.29,5.96,10941,1132
MGI:MGI:102772,14469,11.07,17.66,0.78,11994.5,1684.5
MGI:MGI:98266,20322,6.09,17.11,0.45,28240,2352
MGI:MGI:1346346,24045,44.44,12.34,3.43,2869,1020.5
MGI:MGI:1913320,66070,30.79,11.83,2.44,5540,782.5
MGI:MGI:NA,29.47,8.28,3.09,MGI:MGI:NA,NA,NaN
MGI:MGI:106201,17083,24.09,10.88,2.03,1391.5,1110
MGI:MGI:1919433,72183,27.72,9.14,2.67,23786.5,727.75
MGI:MGI:1931352,72401,NA,NA,NA,21061.5,2522.833333
MGI:MGI:101834,103733,52.04,11.77,4.15,2578.5,1327
MGI:MGI:2144208,103768,52.04,11.77,4.15,4127,1754
MGI:MGI:2137229,94067,27.33,6.53,3.45,216,1213
MGI:MGI:1924657,77407,32.13,7.12,3.77,13011,1893
MGI:MGI:96522,19664,16.21,5.15,2.49,93798,2952.5
MGI:MGI:1891833,56421,23.57,21.63,1.26,10825.5,1983.846154
MGI:MGI:1913647,66397,19.16,8.91,1.89,22884.5,789
MGI:MGI:1346518,24044,13.04,12.23,1.01,12867,819.1666667
MGI:MGI:1913482,56390,51.22,8.64,5.15,462,672
MGI:MGI:1194891,14733,176.94,19.08,10.23,12544.5,1358.8
MGI:MGI:1919199,71949,NA,9.77,NA,30255.5,1484
MGI:MGI:2444248,231659,25.63,15.56,1.69,24620,2834.666667
MGI:MGI:95755,20525,50.45,9.2,4.85,26094.5,1453.2
MGI:MGI:101789,16881,33.76,12.96,2.53,17085.5,2176.75
MGI:MGI:1196412,320938,37.94,13.61,2.73,42431,2406.6
MGI:MGI:1913649,66399,10.93,7.47,1.24,9732,851
MGI:MGI:1858317,53600,NA,NA,NA,11589.5,720.125
MGI:MGI:2388481,21770,27.87,14.64,1.91,438,2009
MGI:MGI:1917585,70335,8.4,13.7,0.6,4406,1769
MGI:MGI:2442524,217995,17.22,11.35,1.41,534,1604.5
MGI:MGI:1923827,76577,13.09,10.22,1.16,20571.5,1465.777778
MGI:MGI:2384931,216820,16.09,13.38,1.17,26240,2415
MGI:MGI:1913607,66357,56.68,9.94,5.12,12466,1067
MGI:MGI:1923469,76219,9.13,8.57,1.18,0,1580
MGI:MGI:2444491,234549,20.39,10.7,1.74,16443,1912.8
MGI:MGI:1915773,68523,28.33,8.82,2.82,1212.5,788
MGI:MGI:1915964,102115,32.36,11.44,2.63,2675.5,940
MGI:MGI:1201779,56258,42.45,8.97,4.17,3427.5,2558.8
MGI:MGI:1915312,70533,NA,NA,NA,10241.5,1121.166667
MGI:MGI:1915546,74255,24.89,13,1.85,10201.5,1188
MGI:MGI:1914947,102060,15.44,10.27,1.36,1467,2494
MGI:MGI:2183447,216558,8.64,13.92,0.61,23863,1444.75
MGI:MGI:88494,12912,2.63,7.42,0.3,63403,2456.888889
MGI:MGI:1330587,23971,24.45,17.68,1.48,46972.5,1994.333333
MGI:MGI:1922083,109006,9.7,14.82,0.66,10112,1226
MGI:MGI:2443162,320011,12.1,19.52,0.69,53467,2550.5
MGI:MGI:1353418,29858,41.25,10.8,3.5,5624,843.3636364
MGI:MGI:1915061,67811,33.36,10.36,2.92,4345,1043
MGI:MGI:107750,13427,24.93,12.65,1.89,25354,2350.833333
MGI:MGI:2660880,331026,8.77,8.24,0.91,935.5,1439.8
MGI:MGI:2685083,211488,14.93,5.38,2.22,0,4445
MGI:MGI:1343103,17991,110.04,14.4,7.7,1654,572
MGI:MGI:2135796,93696,33.84,7.06,3.99,2531,1174.333333
MGI:MGI:1201374,11752,21.27,11.56,1.73,12750,1544
MGI:MGI:1913394,66144,61.38,10.89,5.18,1865.5,685
MGI:MGI:2660674,353242,12,11.86,0.97,6290,727.5
MGI:MGI:1915356,68106,34.68,9.82,3.17,9059.5,924.9090909
MGI:MGI:1098726,13731,53.13,16,3.55,28780,3440
MGI:MGI:1338801,20430,33.67,18.71,1.97,26843,2845.181818
MGI:MGI:90676,27756,57.27,8.59,5.78,375.5,789.3636364
MGI:MGI:2138811,98828,43.7,11.59,3.53,35259,667.4444444
MGI:MGI:1917446,226977,43.71,12.25,3.4,5831.5,928.4285714
MGI:MGI:1098623,52538,11.45,18.69,0.67,25496,1515
MGI:MGI:1915465,68215,15.36,8.33,1.59,4672.5,1493.666667
MGI:MGI:1196260,52009,28.02,9.21,2.68,16691.5,1350.6
MGI:MGI:1277096,19243,NA,NA,NA,3090,3686.6
MGI:MGI:2387203,231327,16.89,7.45,1.91,34115.5,3398.666667
MGI:MGI:95904,14972,NA,NA,NA,2094.5,1121.222222
MGI:MGI:88549,13007,45.02,13.12,3.37,25803.5,1825.5
MGI:MGI:1349919,104130,44.86,14.96,3.03,1386,908
MGI:MGI:1913929,66679,27.13,6.37,3.49,8171,867
MGI:MGI:1349388,26895,10.58,8.49,1.08,12614,2176.333333
MGI:MGI:1929699,56350,15.15,17.28,0.93,41155,822
MGI:MGI:1859017,54351,32.37,10.06,2.9,5653,809.2
MGI:MGI:1923751,76501,12.7,6.07,1.71,9535.5,576
MGI:MGI:99846,14567,25.44,9.86,2.34,2198,1332.6
MGI:MGI:1913492,66242,24.45,8.6,2.48,1607.5,1686.5
MGI:MGI:1100514,18949,36.5,8.69,3.76,2363.5,1861.25
MGI:MGI:107931,18412,189.75,9.95,17.18,4904.5,1221.857143
MGI:MGI:2444479,233802,22.02,5.84,3.05,8788,1274.666667
MGI:MGI:1915290,68040,10.15,7.86,1.1,263,2007
MGI:MGI:1913415,66165,29.17,9.32,2.78,5943,729.2
MGI:MGI:1355272,104318,NA,6.85,NA,16717.5,1351.125
MGI:MGI:1351660,27373,NA,6.85,NA,17371.5,978.0714286
MGI:MGI:1914963,67713,11.16,9.76,1.06,12464,1164.6
MGI:MGI:1931871,57315,31.31,9.97,2.84,4239.5,1190.5
MGI:MGI:1915566,68316,NA,NA,NA,48899.5,1051.75
MGI:MGI:1100836,16650,11.65,8.54,1.18,17157.5,1678.833333
MGI:MGI:2137210,66163,22.88,13.15,1.68,4311.5,946
MGI:MGI:88116,11984,NA,NA,NA,2703.5,1018.833333
MGI:MGI:1923055,75805,10.03,14.6,0.69,41920.5,1691.5
MGI:MGI:1351639,27395,13.44,11.1,1.12,6039,1621.166667
MGI:MGI:1919765,72515,37.1,7.43,4.21,19785,988.6363636
MGI:MGI:1914541,67291,NA,6.78,NA,2562,916
MGI:MGI:1338762,14200,58.12,4.62,9.83,51989.5,1109.333333
MGI:MGI:1309466,14866,22.34,18.28,1.33,1771.5,827.3333333
MGI:MGI:95300,13667,16.9,8.49,1.72,2384,1001.416667
MGI:MGI:103025,17827,23.99,9.78,2.19,2271,756.1764706
MGI:MGI:97568,18669,23.95,10.84,2.03,31112.5,1537.571429
MGI:MGI:2135756,80888,41.33,10.24,3.65,9381,1282.5
MGI:MGI:107682,18938,100.21,16.43,6.35,1358,919
MGI:MGI:1889583,58194,30.8,15.6,2.02,186494,2682.642857
MGI:MGI:87979,11639,4.77,5.88,0.76,29776.5,2138.428571
MGI:MGI:1914679,67429,14.62,19.22,0.85,28211,2696
MGI:MGI:107745,13191,NA,NA,NA,15421.5,2145.083333
MGI:MGI:1913867,66617,22.09,5.54,3.2,7995.5,814.5555556
MGI:MGI:1924348,234407,36.87,17.87,2.22,6035.5,2653.666667
MGI:MGI:107851,17995,49.18,13.12,3.63,2975,906.7272727
MGI:MGI:1913337,66087,26.46,11.41,2.16,7637,1311.5
MGI:MGI:1333812,17192,58.7,12.02,6.11,1208,1168.666667
MGI:MGI:1916241,68991,NA,8.93,NA,26894.5,1300.333333
MGI:MGI:1333816,107733,3.01,13.64,0.22,150,588.5
MGI:MGI:1922523,75273,20.89,11.36,1.71,10275,1998.5
MGI:MGI:109268,22323,27.9,10.67,2.39,8757.5,943.5
MGI:MGI:105968,109658,22.47,9.57,2.09,5616.5,2511.285714
MGI:MGI:1914461,67211,6.83,6.05,0.92,8806.5,1403.2
MGI:MGI:1916238,68988,16.18,16.56,1.02,4839.5,2047.5
MGI:MGI:95776,14682,8.37,8.38,0.86,173075.5,2329
MGI:MGI:1913634,66384,21.42,8.78,2.16,4574.5,1209.333333
MGI:MGI:1917685,70435,42.73,9.3,4.05,15139.5,2382.666667
MGI:MGI:1858260,53334,10.78,5.19,1.65,23669,2350
MGI:MGI:1891827,56209,29.32,13.66,2.1,14623.5,918.75
MGI:MGI:2183439,193813,NA,11.59,NA,8091.5,986
MGI:MGI:1889001,53312,22.61,11.37,1.85,20913.5,3559
MGI:MGI:1925301,223626,25.49,13.11,1.88,1652,1784
MGI:MGI:1915005,67755,32.03,7.25,3.7,5952.5,1327.583333
MGI:MGI:2138915,98932,37.66,11.1,3.14,3686,619.75
MGI:MGI:1343131,21854,46.82,6.65,5.82,6430.5,2237.25
MGI:MGI:98373,20692,390.78,23.61,20.18,16537,1283.444444
MGI:MGI:87930,11534,10.93,14.7,0.89,197423,1240.6
MGI:MGI:1915115,67865,14.33,8.44,1.47,29439,484
MGI:MGI:893597,14300,13.88,7,1.65,9758.5,892.5
MGI:MGI:1915127,67877,20.21,5.36,3.01,6546.5,775.7777778
MGI:MGI:1289282,52521,19.5,7.86,2.11,1265.5,2371.25
MGI:MGI:2443538,320183,18.71,11.78,1.49,100430.5,1766.666667
MGI:MGI:102956,12572,3.28,8.31,0.34,13970,1237.2
MGI:MGI:1344380,107932,45.57,16.64,2.87,14115.5,2972
MGI:MGI:1914451,67201,4.72,14.26,0.41,63425,917
MGI:MGI:1352481,29805,17.92,6.71,2.21,0,1281
MGI:MGI:1917580,72567,15.38,10.62,1.32,15422.5,2707
MGI:MGI:1913468,66218,154.25,14.06,10.85,26346.5,551
MGI:MGI:96829,16976,11.64,16.33,0.74,6440.5,1267.2
MGI:MGI:1913459,66209,4.37,4.43,0.82,6193,1642.6
MGI:MGI:1925831,78581,6.72,5.58,0.97,4214,1480
MGI:MGI:1315197,15277,15.91,4.31,2.87,28142,2936.666667
MGI:MGI:1919451,72201,14.71,11.19,1.22,13763.5,2956.5
MGI:MGI:97837,19317,16.43,9.72,1.51,88553,4658.166667
MGI:MGI:1916491,69241,16.62,4.67,2.79,6576,860.5
MGI:MGI:1351658,224742,58.32,16.96,3.67,7387,960.125
MGI:MGI:1924113,76863,42.76,10.11,3.81,11503.5,1172.5
MGI:MGI:1354962,50797,53.33,16.1,3.43,591,1305.5
MGI:MGI:109443,14904,33.55,12.44,2.57,13983.5,895.5555556
MGI:MGI:1932557,56384,19.51,20.61,1.08,20839,2113.833333
MGI:MGI:2137202,94061,3.68,10.99,0.31,40835,2845.666667
MGI:MGI:97565,72157,12.69,11.19,1.11,42269,2447
MGI:MGI:2145955,105787,19.48,5.1,3.02,33384,4636.5
MGI:MGI:1860295,56095,72.71,12.85,5.51,2018,1038
MGI:MGI:2149842,64136,22.71,15.09,1.53,1138,1108
MGI:MGI:109239,16498,NA,16.74,NA,48415,1312.285714
MGI:MGI:1914558,67308,16.79,5.36,2.5,6942,951
MGI:MGI:1346017,270166,9.95,8.42,1.02,20761,1887.5
MGI:MGI:1916962,230596,16.62,7.75,1.82,3546,2208
MGI:MGI:1913402,66152,150.83,13.97,10.71,1809.5,444.3333333
MGI:MGI:1920909,94184,21.25,16.71,1.34,40448,1376.733333
MGI:MGI:97618,18811,NA,NA,NA,4260.5,534.6
MGI:MGI:1341833,18812,NA,NA,NA,7901,763
MGI:MGI:1913431,66181,49.03,10.86,4.14,235,1109
MGI:MGI:107592,208715,NA,NA,NA,11662.5,2203
MGI:MGI:98445,20932,85.61,18.94,4.96,9524.5,1463
MGI:MGI:1347000,26394,19.06,11.13,1.58,1835,1132.8
MGI:MGI:1924270,109168,10.96,7.5,1.23,37945,6425
MGI:MGI:1916221,68971,12.29,9.84,1.12,16392.5,1075.25
MGI:MGI:1921256,74006,16.94,7.17,1.98,32086.5,2940.428571
MGI:MGI:1925644,78394,18.8,6.88,2.27,11593.5,1873.5
MGI:MGI:1927468,56045,12.44,18.4,0.74,20738,1870.5
MGI:MGI:1914869,67619,34.53,5.79,4.81,6570.5,1128.125
MGI:MGI:1914166,66916,53.47,15.2,3.67,2383.5,2529
MGI:MGI:1916622,69372,2.33,3.41,0.39,0,1973
MGI:MGI:104902,14735,40.97,19.64,2.33,109581,2651
MGI:MGI:107339,28030,29.3,14.11,2.06,29879,2324.333333
MGI:MGI:103009,13822,20.58,16.34,1.31,82975.5,1884.631579
MGI:MGI:1913481,66231,30.54,7.9,3.29,7703.5,770.1538462
MGI:MGI:104559,19672,33.31,19.84,1.88,8260.5,2464
MGI:MGI:1346078,23999,11.46,9.66,1.06,6278.5,1020.222222
MGI:MGI:1916245,68995,13.75,5.07,2.15,6959.5,582.6
MGI:MGI:2387201,230734,25.35,6.19,3.34,2621,956.6666667
MGI:MGI:1343104,12068,5.77,6.58,0.72,6788.5,934
MGI:MGI:2384838,212627,10.6,6.9,1.28,18408.5,1456
MGI:MGI:1914161,66911,13.79,6.63,1.72,362.5,1154.6
MGI:MGI:1354721,50799,10.38,7.59,1.16,116035,1579.8
MGI:MGI:1917611,70361,17.52,17.48,1.07,21899.5,1715.5
MGI:MGI:1099431,268656,12.45,9.59,1.15,24870,1609
MGI:MGI:1927868,56273,13.28,11.56,1.07,111132.5,1537.2
MGI:MGI:1889802,58875,11.75,14.51,1.24,49901.5,1101
MGI:MGI:106687,330260,20.01,7.24,2.32,23798,1780.666667
MGI:MGI:96112,15288,10.24,11.7,0.82,3482.5,796.75
MGI:MGI:2180003,170750,38.15,14.17,2.67,49352.5,1411.545455
MGI:MGI:1923792,227095,4.46,10,0.58,42460.5,906.6666667
MGI:MGI:1914099,66849,5.64,16.07,0.36,17861.5,2518
MGI:MGI:1913937,66687,10.79,9.09,1.04,35703,1631.5
MGI:MGI:2135962,70231,44.16,12.67,3.34,14899,1656.5
MGI:MGI:1922656,75406,51.27,12.64,3.89,3873,681.3333333
MGI:MGI:1916457,69207,NA,6.7,NA,13964,1269.5
MGI:MGI:1915208,67958,8.95,9.39,0.84,28299.5,2855.375
MGI:MGI:1890358,319765,15.66,7.31,1.8,50935.5,1975.272727
MGI:MGI:1860276,56085,45.54,9.02,4.43,20344.5,2368.5
MGI:MGI:99511,19247,36.26,12.65,2.75,32162.5,4828.25
MGI:MGI:1914228,66978,5.5,5.9,0.75,20051.5,1917.333333
MGI:MGI:95665,14466,35.83,14.62,2.45,2030.5,1410
MGI:MGI:1932697,83409,38.55,14.53,2.73,484.5,565.2
MGI:MGI:1913789,72322,27.36,8.78,2.72,23159,3454.333333
MGI:MGI:1914251,101867,24.87,5.7,3.51,1635,1263.333333
MGI:MGI:1918952,71702,17.22,9.01,1.68,22087.5,1403
MGI:MGI:97960,19826,15.19,7.83,1.65,5073,1264.3
MGI:MGI:1309528,17931,19.78,4.96,3.15,111773,3403
MGI:MGI:107624,17855,11.42,14.4,0.94,7787,1295.285714
MGI:MGI:1915548,68298,34.76,14.17,2.43,2739,999
MGI:MGI:1921398,74148,35.58,12.08,2.79,8149.5,4099
MGI:MGI:1924209,76959,22.81,9.4,2.16,15378,1519
MGI:MGI:1914735,103136,21.07,10.51,1.82,27951.5,1226
MGI:MGI:1919599,72349,4.24,4,1.07,5969.5,2625.571429
MGI:MGI:98931,22350,19.1,15.65,1.25,21461,1903.5
MGI:MGI:88031,11750,13.13,12.58,1,15116.5,1406.090909
MGI:MGI:1918568,66865,34.25,11.53,2.77,2668,1165.333333
MGI:MGI:1343161,27681,38.53,8.9,3.78,6679.5,907.5
MGI:MGI:2385007,223255,NA,8.11,NA,66280,1069.5
MGI:MGI:NA,17.46,11.57,1.41,MGI:MGI:NA,NA,NaN
MGI:MGI:1100500,14251,8.45,12.23,0.79,3944,820.7272727
MGI:MGI:1915813,68563,44.47,10.78,3.78,3507.5,615.5
MGI:MGI:1916167,68917,3.62,10.65,0.31,851,613
MGI:MGI:1347072,26426,24.47,10.07,2.19,1349.5,1255.8
MGI:MGI:1100515,13486,11.11,5.27,1.68,4875.5,1787.5
MGI:MGI:1921818,74568,18.54,7.66,2.05,14881,1312.75
MGI:MGI:109299,20021,11.78,6.69,1.46,3204.5,1225.714286
MGI:MGI:1914473,67223,NA,7.6,NA,26101,2206.5
MGI:MGI:1915054,67804,12.45,9.46,1.17,42483,2013
MGI:MGI:87913,109652,9.13,12,0.86,2201.5,1159
MGI:MGI:1920328,73078,35.14,14.42,2.43,9243,1087.5
MGI:MGI:894668,20706,6.12,15.08,1.07,9300,1989
MGI:MGI:2384876,214498,12.33,6.84,1.49,51457.5,4061.5
MGI:MGI:1919964,69736,13.89,6.43,1.77,16135.5,874.8
MGI:MGI:1916229,68979,24.42,11.44,1.99,10877.5,2002.6
MGI:MGI:1914688,54391,12.51,13.21,0.92,3344.5,1278.666667
MGI:MGI:1349762,22240,15.53,8.7,1.56,61543.5,2149
MGI:MGI:1919747,69082,41.76,6.17,5.52,10641.5,922.8571429
MGI:MGI:1923036,75786,22.05,11.61,1.78,45563,3827.666667
MGI:MGI:88218,12238,16.31,5.72,2.3,1542.5,627
MGI:MGI:1890948,114741,20.66,10.15,1.84,16597,2610.5
MGI:MGI:3609243,664994,3.99,8.53,0.37,17577,2244
MGI:MGI:107460,110323,173.54,15.17,11.61,5547,408.5
MGI:MGI:1916114,216551,9.04,4.67,1.51,2447,1302.25
MGI:MGI:1337026,53378,34.21,12.95,2.55,21674,1473
MGI:MGI:894286,18452,17.94,19.79,1.02,7730.5,1170.666667
MGI:MGI:105100,12388,36.73,12.04,2.89,34273,4939.064516
MGI:MGI:102657,216150,52.89,9.2,5.06,3822.5,684.2727273
MGI:MGI:1915090,67840,5.12,19.79,0.29,186,2877
MGI:MGI:1913498,66248,20.49,8.93,2.01,8113,1527.25
MGI:MGI:2442563,231713,26.05,6.45,3.31,21615.5,3162.6
MGI:MGI:2153089,118451,19.7,5.42,2.9,802.5,2337.666667
MGI:MGI:105942,15161,42.58,13.63,3.06,8630.5,3677.666667
MGI:MGI:98397,20779,44.1,8.2,4.63,30415,2310
MGI:MGI:98512,21429,36.51,13.31,2.67,5940,2605.307692
MGI:MGI:1337062,11777,NA,NA,NA,39516.5,1003.666667
MGI:MGI:106652,20822,5.36,8.51,0.55,14192.5,6536.5
MGI:MGI:1929237,56361,31.88,5.87,4.39,4716,1338.857143
MGI:MGI:1913298,66048,29.21,8.31,3.03,145.5,947.5
MGI:MGI:2677480,386612,10.86,4.78,1.8,428,1232.142857
MGI:MGI:1914544,230233,16.87,11.64,1.35,24597.5,1841.833333
MGI:MGI:2141625,70699,26.43,13.42,1.93,37304.5,3935.333333
MGI:MGI:1914094,66844,NA,10.89,NA,2159.5,1003.5
MGI:MGI:103264,16800,45.83,6.74,5.63,5779.5,1735.533333
MGI:MGI:1333794,216767,33.21,7.4,3.78,6147.5,577
MGI:MGI:1913667,108645,13.92,6.09,1.86,9259.5,1360.857143
MGI:MGI:1927136,56297,5.74,8.38,0.59,20811.5,1234
MGI:MGI:1913741,66491,NA,9.64,NA,1623,1650
MGI:MGI:1913405,66155,42.85,12.12,3.34,5356,1065.4
MGI:MGI:1916867,69617,25.91,18.16,1.54,14750.5,1345.875
MGI:MGI:1916288,69038,77.09,13.97,5.45,2275,765
MGI:MGI:1315201,14790,28.76,12.82,2.16,1054,863.25
MGI:MGI:105491,52858,28.69,11.26,2.36,1549.5,1177.875
MGI:MGI:1915367,68117,7.59,12.65,0.58,60172.5,1527.666667
MGI:MGI:1916046,68796,27.31,10.99,2.29,4215.5,2769.714286
MGI:MGI:109618,11966,18.18,9.68,1.67,13344,1309.666667
MGI:MGI:1914957,67707,25.19,5.7,3.55,1824,1069.2
MGI:MGI:1914223,66973,43.59,7.48,4.92,3067,706.875
MGI:MGI:2140220,230249,23.91,14.88,1.62,74209.5,2366.636364
MGI:MGI:109324,14082,NA,8.06,NA,1243,3903
MGI:MGI:1860512,56194,24.85,9.27,2.37,31770.5,2432.3
MGI:MGI:1098267,18293,11.39,22.72,0.59,60378.5,2646.285714
MGI:MGI:1918019,70769,43.25,12.17,3.37,4704,2032.25
MGI:MGI:1929253,56356,24.46,12.79,1.84,19853.5,1168.333333
MGI:MGI:95777,14683,96.29,25.29,4.74,5391,2051.833333
MGI:MGI:1928142,64660,21.64,15.16,1.45,2637.5,666
MGI:MGI:1353605,30934,20.05,7.02,2.38,1993,2011.142857
MGI:MGI:1917023,69773,10.59,5.29,1.59,79,3170
MGI:MGI:109127,21807,75.7,4.16,14.05,44461,1657.384615
MGI:MGI:1916840,69590,NA,8.24,NA,2741,905.5
MGI:MGI:106581,22088,14.34,10.99,1.2,20733,832.5555556
MGI:MGI:2385175,229524,41.45,9.35,3.92,4159.5,2286.4
MGI:MGI:1913742,66492,11.53,13.42,0.84,3481,2257
MGI:MGI:1916339,69089,9.92,11.98,0.78,1257,1371.75
MGI:MGI:1915040,67790,4.27,6.25,0.56,2785,3401
MGI:MGI:95909,14977,74.09,10.72,6.32,1324.5,1780
MGI:MGI:1917457,70207,4.97,4.59,0.85,6169,1383
MGI:MGI:107567,15944,11.94,4.81,1.77,4987,2724.333333
MGI:MGI:88468,12843,308.72,40.47,12.28,5485.5,2543.571429
MGI:MGI:1098268,16573,18,12.34,1.41,20284.5,2180.166667
MGI:MGI:103226,12867,68.21,19.67,3.87,1388.5,499.25
MGI:MGI:1913705,66455,11.14,10,1.02,2961.5,1096
MGI:MGI:1927133,63985,14.62,9.27,1.39,7313.5,1645.428571
MGI:MGI:104819,53379,108.63,15.04,7.44,3869,1474.692308
MGI:MGI:96960,17274,17.39,11.79,1.38,16156,1805.333333
MGI:MGI:106603,20723,4.82,19.02,0.51,10627,3434.5
MGI:MGI:1339986,17299,11.58,5.09,1.81,2083,1082.4
MGI:MGI:1098244,11769,82.38,13.51,5.96,5763.5,773.8
MGI:MGI:1925201,77951,16.57,6.54,2.09,35545.5,1751.666667
MGI:MGI:95679,14555,NA,NA,NA,3112,1611.333333
MGI:MGI:1890508,230709,20.81,17.48,1.28,23946.5,2605.666667
MGI:MGI:2442192,216238,9.68,7.18,1.13,46979.5,3230.8
MGI:MGI:2147351,107029,14.7,17.75,0.89,42898,2455
MGI:MGI:1913892,66642,10.42,19.05,0.6,98841.5,990.25
MGI:MGI:1914285,67035,6.89,3.58,1.62,23179,1484.166667
MGI:MGI:96915,17161,5.83,23.59,0.4,63954,4167
MGI:MGI:2137225,66845,72.55,7.95,8.91,15596.5,964.2222222
MGI:MGI:1330861,13175,2.06,13.34,0.15,147135.5,3740.142857
MGI:MGI:104872,19047,NA,NA,NA,7864,1247.3
MGI:MGI:95564,14265,17.41,9.58,1.62,17920.5,2720
MGI:MGI:1917818,70568,7.01,11.87,0.56,32076.5,2618.333333
MGI:MGI:109547,13430,NA,NA,NA,40311.5,2078.928571
MGI:MGI:2445193,216987,21.83,10.78,1.86,15481.5,1848
MGI:MGI:99470,22791,28.4,11.15,2.44,17699.5,1839.428571
MGI:MGI:1914587,67337,25.91,3.67,5.38,6490,2062.5
MGI:MGI:1316715,12866,92.01,14.92,6.26,2459.5,493.3333333
MGI:MGI:1913370,66120,NA,11.02,NA,2784,1024
MGI:MGI:1928395,56440,16.59,11.51,1.34,24829.5,884
MGI:MGI:1917370,70120,13.31,6.14,1.76,2788.5,1349.833333
MGI:MGI:2450915,207352,13.38,10.63,1.15,19974.5,1782.666667
MGI:MGI:1925947,78697,17.49,8.12,1.85,28510,1820.5
MGI:MGI:1202066,20335,NA,NA,NA,3862,774.2857143
MGI:MGI:97748,19025,22.85,28.35,1.06,2356,926.0625
MGI:MGI:1917378,108737,NA,6.49,NA,50423.5,2091.75
MGI:MGI:96907,17118,5.8,8.8,0.58,1498,4048
MGI:MGI:2681000,192174,8.6,10.1,0.77,13103,1596.333333
MGI:MGI:2444266,217342,NA,9.98,NA,2679,3072
MGI:MGI:2141207,330171,76.37,8.53,7.76,7661,1336
MGI:MGI:96763,16832,NA,NA,NA,8167,847.75
MGI:MGI:1914229,66979,26.95,10.08,2.41,45069,843.8
MGI:MGI:1338864,20853,23.22,10.51,2.01,29042.5,1902
MGI:MGI:1914960,67710,60.05,7.21,6.96,4561,868
MGI:MGI:2387107,75590,28.99,15.18,1.94,1374,2722
MGI:MGI:1929608,56321,36.49,9.34,3.45,66736,1361.75
MGI:MGI:99833,19335,6.64,5.51,0.96,2189.5,2324
MGI:MGI:1913318,56700,54.01,17.22,3.32,1067,1311
MGI:MGI:1919223,71973,10.93,9.77,1,14655.5,1021
MGI:MGI:109489,20630,48.77,12.49,3.75,11881,1948.8
MGI:MGI:1915170,67920,28.54,5.46,4.17,4652.5,989.25
MGI:MGI:2443065,228061,10.68,13.22,0.78,46867.5,1970.285714
MGI:MGI:2384308,236900,15.91,22,0.85,36024.5,1038
MGI:MGI:2446132,213895,23.64,13.95,1.71,18454,2612
MGI:MGI:1917360,70110,19.58,11.29,1.62,8902.5,1166.333333
MGI:MGI:1916176,68926,34.03,11.25,2.8,38691,1489.75
MGI:MGI:1341217,22200,27.99,6.48,3.55,9805.5,1838
MGI:MGI:1196612,19935,NA,NA,NA,4261,677.8333333
MGI:MGI:1919030,71780,23.42,15.27,1.56,257.5,1079.444444
MGI:MGI:1926421,56070,16.47,8.31,1.71,59843,3839
MGI:MGI:1277122,52377,41.95,20.99,2.31,4127,825.1111111
MGI:MGI:1913879,66629,38.95,7.67,4.3,24092,1934.2
MGI:MGI:1914469,67219,4.88,2.29,1.57,3133.5,1150.5
MGI:MGI:1336167,19079,19.03,5.18,2.92,5029,1124
MGI:MGI:1919619,98878,14.74,11.46,1.2,46588.5,1279.75
MGI:MGI:1351620,27393,25.14,7.12,2.95,8206.5,1408.5
MGI:MGI:1201386,230598,26,29.46,1.21,28860.5,1699.5
MGI:MGI:1917745,70495,24.43,22.29,1.29,17507,1508
MGI:MGI:97564,66681,14.48,21.75,0.77,24306,1079.75
