gi,est_hits,introns,intronsize,exonsize,avgintronsize
14916429,25,7,49983,1734,7140.428571
18564378,22,9,38777,1734,4308.555556
14746995,22,10,100311,1734,10031.1
13641765,101,15,13244,1731,882.9333333
14756024,63,7,22370,1731,3195.714286
14769708,51,6,20230,1731,3371.666667
14778831,44,13,33484,1731,2575.692308
18557371,42,10,47959,1731,4795.9
18578142,38,6,5369,1731,894.8333333
4885525,30,8,9441,1731,1180.125
12740347,22,12,24947,1731,2078.916667
14043024,104,3,23991,1728,7997
18605033,97,16,10079,1728,629.9375
7019491,57,7,6194,1728,884.8571429
14755448,47,2,6138,1728,3069
11342678,44,9,7529,1728,836.5555556
18591886,43,14,18368,1728,1312
13652958,25,6,28441,1728,4740.166667
16185404,68,14,62756,1725,4482.571429
17464680,34,13,37760,1725,2904.615385
4758800,33,5,94270,1725,18854
13643229,33,8,42156,1725,5269.5
8923528,28,7,29919,1725,4274.142857
14757132,21,10,21178,1725,2117.8
4502197,26,10,30802,1724,3080.2
18580957,159,13,28308,1722,2177.538462
16157563,77,5,13595,1722,2719
13435377,73,8,29455,1722,3681.875
18546205,45,2,245,1722,122.5
16160823,28,12,184229,1722,15352.41667
14727308,137,13,78010,1719,6000.769231
4505143,114,13,217337,1719,16718.23077
14740532,42,18,55659,1719,3092.166667
14737187,27,13,16179,1719,1244.538462
18592905,27,14,114672,1719,8190.857143
18547095,26,2,65522,1719,32761
14723254,67,7,16881,1716,2411.571429
18577881,63,12,28665,1716,2388.75
13386494,50,16,82116,1716,5132.25
13627317,37,15,210494,1716,14032.93333
18579648,170,11,36109,1713,3282.636364
16579828,138,10,36733,1713,3673.3
8922470,124,13,2338,1713,179.8461538
15295857,85,14,75330,1713,5380.714286
17451464,75,9,46083,1713,5120.333333
9055272,73,3,6561,1713,2187
18595106,72,12,29151,1713,2429.25
13651394,65,13,20136,1713,1548.923077
17452823,62,11,223624,1713,20329.45455
4503379,50,13,57868,1711,4451.384615
5031831,137,12,44464,1710,3705.333333
18582797,34,2,68251,1710,34125.5
4885271,30,11,16070,1710,1460.909091
17473939,28,14,7940,1710,567.1428571
17451294,20,6,143192,1710,23865.33333
15208641,25,12,32291,1709,2690.916667
14742838,100,16,20333,1707,1270.8125
12730094,79,17,110378,1707,6492.823529
18581066,59,15,27316,1707,1821.066667
14762957,58,11,10045,1707,913.1818182
4758720,31,10,278511,1707,27851.1
18589925,29,13,14715,1707,1131.923077
14754079,21,9,33894,1707,3766
14738675,20,13,58800,1707,4523.076923
14758944,121,15,4679,1704,311.9333333
13631450,102,15,3827,1704,255.1333333
11433506,66,5,148627,1704,29725.4
14732203,54,8,12424,1704,1553
14777068,41,9,113745,1704,12638.33333
18550490,34,13,36671,1704,2820.846154
14732005,26,6,83024,1704,13837.33333
18591527,26,11,23885,1704,2171.363636
14750148,24,3,11514,1704,3838
14770818,23,9,81055,1704,9006.111111
4502713,60,17,37273,1701,2192.529412
8922149,59,9,8652,1701,961.3333333
17444783,40,13,26289,1701,2022.230769
6912742,92,11,3131,1698,284.6363636
7661674,82,7,31007,1698,4429.571429
14727498,51,9,18142,1698,2015.777778
16161312,28,13,18017,1698,1385.923077
7706487,23,12,40926,1698,3410.5
13375695,154,14,62960,1695,4497.142857
16161947,109,12,98941,1695,8245.083333
14577928,79,5,21310,1695,4262
12725351,44,12,16860,1695,1405
17440385,23,11,46823,1695,4256.636364
5729770,112,12,3187,1692,265.5833333
14738516,91,11,13904,1692,1264
13633599,82,0,0,1692,0
11545863,50,16,67759,1692,4234.9375
18566647,42,4,9007,1692,2251.75
14735497,41,9,11324,1692,1258.222222
15011898,32,14,130177,1692,9298.357143
18579765,22,4,50446,1692,12611.5
14751580,170,10,26889,1689,2688.9
4505861,150,12,15835,1689,1319.583333
13632896,140,10,64518,1689,6451.8
4506409,95,16,58816,1689,3676
18375617,84,3,4144,1689,1381.333333
14784782,63,11,102629,1689,9329.909091
18583889,62,7,38525,1689,5503.571429
14745546,39,12,40909,1689,3409.083333
18599749,32,11,35604,1689,3236.727273
17487102,95,14,31058,1686,2218.428571
6912598,67,16,164350,1686,10271.875
13899340,59,16,25763,1686,1610.1875
14149845,44,2,4883,1686,2441.5
13376713,33,13,21173,1686,1628.692308
14249558,32,14,37267,1686,2661.928571
18602173,21,10,14840,1686,1484
4505405,169,10,25704,1683,2570.4
4502703,73,10,10949,1683,1094.9
18558492,46,11,36502,1683,3318.363636
11641295,33,14,14357,1683,1025.5
18595376,21,1,14746,1683,14746
18579212,179,13,6143,1680,472.5384615
14720172,100,15,64476,1680,4298.4
4504565,86,11,6732,1680,612
14762497,81,10,53502,1680,5350.2
4507913,49,7,25414,1680,3630.571429
4885105,46,12,28574,1680,2381.166667
4502511,42,10,77569,1680,7756.9
18557095,40,8,470474,1680,58809.25
18551813,26,12,224201,1680,18683.41667
13449265,24,20,544300,1680,27215
18548924,21,11,9748,1680,886.1818182
14750348,21,13,162264,1680,12481.84615
4557645,141,12,11498,1677,958.1666667
7661598,140,10,149669,1677,14966.9
4885281,132,12,41366,1677,3447.166667
14748461,128,10,16795,1677,1679.5
13375772,78,15,35994,1677,2399.6
12383086,27,0,0,1677,0
15300123,25,11,44351,1677,4031.909091
7705558,173,9,1409,1676,156.5555556
11435504,73,12,88159,1674,7346.583333
16166194,67,10,28841,1674,2884.1
17467270,67,16,29077,1674,1817.3125
6453815,57,14,106823,1674,7630.214286
5174421,40,14,3148,1674,224.8571429
13375744,39,15,225542,1674,15036.13333
14773804,37,13,98165,1674,7551.153846
14770180,35,7,10791,1674,1541.571429
16159588,21,11,22391,1674,2035.545455
18556471,20,11,89738,1674,8158
10334854,104,12,24590,1671,2049.166667
13645557,103,9,88592,1671,9843.555556
16166711,81,6,740,1671,123.3333333
14775470,53,2,4779,1671,2389.5
17489142,40,10,116997,1671,11699.7
18554965,39,12,25815,1671,2151.25
18557341,26,7,43698,1671,6242.571429
11136632,26,9,12004,1671,1333.777778
11421168,20,8,110444,1671,13805.5
13794265,101,19,60057,1668,3160.894737
9506693,92,5,10694,1668,2138.8
15088795,90,11,15630,1668,1420.909091
14759216,81,17,40024,1668,2354.352941
18581017,68,12,257454,1668,21454.5
14743830,64,18,51682,1668,2871.222222
17461887,29,8,26711,1668,3338.875
18575462,75,4,14056,1665,3514
4758918,48,11,34539,1665,3139.909091
18576366,47,14,48748,1665,3482
18591135,32,7,11363,1665,1623.285714
13124888,95,11,61594,1662,5599.454545
14733831,89,11,34012,1662,3092
12732140,40,6,41521,1662,6920.166667
18556996,34,0,0,1662,0
13375813,32,12,173014,1662,14417.83333
18596319,28,0,0,1662,0
17439858,21,1,9628,1662,9628
7657693,20,2,1311,1662,655.5
13648206,114,12,49878,1659,4156.5
14750015,97,15,37826,1659,2521.733333
14764127,75,14,19994,1659,1428.142857
14777225,71,10,8970,1659,897
14759419,64,0,0,1659,0
15306718,57,10,29820,1659,2982
4504061,45,13,40903,1659,3146.384615
9966847,30,12,44753,1659,3729.416667
14773123,21,20,48460,1659,2423
13569866,133,5,11091,1656,2218.2
14783875,73,1,784,1656,784
16159849,64,7,70421,1656,10060.14286
7019559,53,20,65568,1656,3278.4
7657437,32,9,104892,1656,11654.66667
7657208,31,13,7916,1656,608.9230769
7019369,28,9,15016,1656,1668.444444
4557445,21,11,30195,1656,2745
14249614,86,13,6855,1653,527.3076923
14776968,69,9,81707,1653,9078.555556
4758022,62,10,13220,1653,1322
14751164,24,1,8727,1653,8727
14764210,65,13,6868,1650,528.3076923
4505815,39,14,47247,1650,3374.785714
18549887,27,1,2086,1650,2086
11425034,100,9,13235,1647,1470.555556
18554927,28,11,21688,1647,1971.636364
5729814,26,3,4894,1647,1631.333333
18603750,21,5,13236,1647,2647.2
4506577,21,10,127412,1647,12741.2
4885365,100,13,31175,1646,2398.076923
4504559,78,6,4140,1644,690
14776250,37,4,5186,1644,1296.5
14762654,25,13,18850,1644,1450
12962937,196,15,12366,1641,824.4
14726584,190,16,132778,1641,8298.625
9845293,107,18,5935,1641,329.7222222
6912520,96,15,9338,1641,622.5333333
8922358,79,5,5811,1641,1162.2
18574547,37,12,51168,1641,4264
17456522,28,9,3910,1641,434.4444444
18589892,162,11,7006,1638,636.9090909
11342676,147,13,9838,1638,756.7692308
4826728,141,14,8944,1638,638.8571429
18602731,67,13,3674,1638,282.6153846
17461931,67,17,290317,1638,17077.47059
5032055,57,10,9500,1638,950
17478211,45,2,3290,1638,1645
14768589,40,6,29477,1635,4912.833333
14725292,30,7,11283,1635,1611.857143
18581497,22,5,11209,1635,2241.8
17464691,22,18,74761,1635,4153.388889
16271833,129,7,13171,1632,1881.571429
18552509,128,11,3999,1632,363.5454545
13647325,112,1,690,1632,690
17999524,86,9,7471,1632,830.1111111
17485110,61,13,45219,1632,3478.384615
4503203,49,1,3037,1632,3037
14778650,32,13,72314,1632,5562.615385
14738144,30,0,0,1632,0
18573227,30,4,42894,1632,10723.5
16163029,21,4,23196,1632,5799
9998948,21,9,2248,1632,249.7777778
18585867,90,12,22991,1629,1915.916667
18604996,61,13,17564,1629,1351.076923
14750250,50,11,20172,1629,1833.818182
5902142,47,11,15802,1629,1436.545455
14730033,30,8,75467,1629,9433.375
14729511,24,5,18728,1629,3745.6
12597659,85,11,1267,1626,115.1818182
16418361,51,12,36884,1626,3073.666667
17460501,51,12,64971,1626,5414.25
13644268,44,5,6670,1626,1334
18587929,37,14,31840,1626,2274.285714
18594877,34,10,12694,1626,1269.4
11140815,33,13,16937,1626,1302.846154
13376665,28,11,2609,1626,237.1818182
18587279,27,10,61549,1626,6154.9
13540547,22,4,22480,1626,5620
14756026,137,15,118991,1623,7932.733333
4758236,130,9,3653,1623,405.8888889
8922976,119,0,0,1623,0
16157652,96,10,15553,1623,1555.3
4507249,70,13,68851,1623,5296.230769
7706403,41,10,62344,1623,6234.4
13646832,37,11,192914,1623,17537.63636
7657669,31,15,47915,1623,3194.333333
18585095,28,5,27707,1623,5541.4
14771630,28,5,9910,1623,1982
17456248,24,12,14581,1623,1215.083333
8923638,23,10,41630,1623,4163
7657385,185,14,74132,1621,5295.142857
18600291,63,11,9983,1620,907.5454545
18602205,27,4,61483,1620,15370.75
16160318,20,1,407,1620,407
18547747,131,7,90353,1617,12907.57143
18589874,111,8,40253,1617,5031.625
18555017,84,6,121794,1617,20299
18583755,81,15,56147,1617,3743.133333
18575863,63,13,32770,1617,2520.769231
4759174,62,7,14074,1617,2010.571429
11345486,52,5,10202,1617,2040.4
4885227,29,14,196543,1617,14038.78571
18557470,26,12,41590,1617,3465.833333
4503823,88,10,56719,1614,5671.9
14743495,33,6,13584,1614,2264
14778098,32,4,2354,1614,588.5
14670364,30,2,2588,1614,1294
16164673,25,11,109498,1614,9954.363636
18549369,164,10,8248,1611,824.8
18549413,164,10,25146,1611,2514.6
18546850,164,10,4526,1611,452.6
6912676,151,13,41469,1611,3189.923077
4758568,61,12,30896,1611,2574.666667
10864043,29,10,11653,1611,1165.3
4885609,23,10,17634,1611,1763.4
8922555,22,9,98212,1611,10912.44444
18580037,93,13,26091,1608,2007
4758868,85,13,24035,1608,1848.846154
11095441,70,11,22167,1608,2015.181818
18585568,54,0,0,1608,0
18550103,40,10,1405,1608,140.5
17474071,38,8,10796,1608,1349.5
4507229,38,9,37125,1608,4125
4502169,184,19,26324,1605,1385.473684
18578080,127,5,23803,1605,4760.6
14744378,109,13,15068,1605,1159.076923
18577833,80,3,4422,1605,1474
4885053,74,14,11188,1605,799.1428571
4507383,65,12,189132,1605,15761
18556610,39,4,2669,1605,667.25
18577501,39,5,63313,1605,12662.6
14751449,38,12,372258,1605,31021.5
13487900,31,4,24963,1605,6240.75
16306578,50,8,1331,1602,166.375
4885051,49,9,3541,1602,393.4444444
9507223,45,6,11930,1602,1988.333333
5031855,31,20,47353,1602,2367.65
14753237,28,14,121640,1602,8688.571429
18549247,97,14,3628,1599,259.1428571
18599658,89,4,19234,1599,4808.5
14756652,68,6,12541,1599,2090.166667
6325467,54,7,23198,1599,3314
13643376,54,7,94724,1599,13532
13631633,37,13,3023,1599,232.5384615
14736089,30,7,29918,1599,4274
4503755,29,7,25872,1599,3696
18603850,28,12,23789,1599,1982.416667
14916469,27,9,45698,1599,5077.555556
4757854,26,10,46104,1599,4610.4
12742055,24,3,7914,1599,2638
18550101,20,10,1403,1599,140.3
11345470,142,9,3918,1596,435.3333333
18603398,108,12,8165,1596,680.4166667
4503211,73,8,31267,1596,3908.375
14729634,56,12,18715,1596,1559.583333
16506830,52,16,126948,1596,7934.25
13435127,42,14,20541,1596,1467.214286
14722543,28,13,89971,1596,6920.846154
14737177,36,9,40143,1593,4460.333333
14771918,34,13,31779,1593,2444.538462
14210490,31,7,2300,1593,328.5714286
18599943,29,9,232559,1593,25839.88889
14731536,22,0,0,1593,0
7705869,21,6,38343,1593,6390.5
18585791,92,12,147153,1590,12262.75
14783226,51,11,11819,1590,1074.454545
11423366,42,10,9433,1590,943.3
17489236,29,14,1592,1590,113.7142857
4507753,26,4,115831,1590,28957.75
17511213,25,13,461178,1590,35475.23077
7706254,136,14,35935,1589,2566.785714
14249672,89,9,3141,1587,349
8922808,88,10,34754,1587,3475.4
8922313,42,9,198245,1587,22027.22222
10092659,29,13,17090,1587,1314.615385
18600904,20,5,15691,1587,3138.2
4557014,175,12,30860,1584,2571.666667
4507375,94,15,79194,1584,5279.6
4826878,21,17,85433,1584,5025.470588
13129070,167,12,37068,1581,3089
17449893,102,11,28594,1581,2599.454545
14727404,43,6,10561,1581,1760.166667
9506401,29,9,179447,1581,19938.55556
7662322,25,8,431855,1581,53981.875
4557787,21,14,32659,1581,2332.785714
15321446,166,12,11042,1578,920.1666667
14249432,109,5,46042,1578,9208.4
18558721,106,9,19785,1578,2198.333333
5032227,88,10,24075,1578,2407.5
5174607,54,6,3884,1578,647.3333333
18545154,39,6,7867,1578,1311.166667
14772075,36,14,52054,1578,3718.142857
18565993,28,3,8442,1578,2814
4757926,190,15,34849,1575,2323.266667
15320400,93,13,4714,1575,362.6153846
16163715,70,9,4858,1575,539.7777778
18598578,69,0,0,1575,0
16158208,69,7,56919,1575,8131.285714
18568009,67,2,2507,1575,1253.5
5454136,63,16,63316,1575,3957.25
14754013,60,14,92835,1575,6631.071429
11036640,55,14,56047,1575,4003.357143
12738170,43,7,37134,1575,5304.857143
13632075,43,10,21994,1575,2199.4
16554583,32,10,31329,1575,3132.9
18573434,32,12,72464,1575,6038.666667
18543844,29,6,38403,1575,6400.5
18598471,21,7,20670,1575,2952.857143
14732533,119,12,42424,1572,3535.333333
14759201,99,9,70967,1572,7885.222222
17487778,53,10,42397,1572,4239.7
17462388,24,3,1218,1572,406
18567290,24,13,28038,1572,2156.769231
14721404,22,5,94901,1572,18980.2
18601599,160,0,0,1569,0
14755196,157,14,40552,1569,2896.571429
14773207,133,13,13829,1569,1063.769231
13375693,99,2,797,1569,398.5
4758558,72,13,14374,1569,1105.692308
15295959,43,10,14775,1569,1477.5
18546888,38,11,27949,1569,2540.818182
11417121,33,6,19253,1569,3208.833333
14722379,31,13,74740,1569,5749.230769
17442746,29,8,67711,1569,8463.875
4759254,21,5,10114,1569,2022.8
18426902,153,6,17675,1568,2945.833333
7705765,163,11,31837,1566,2894.272727
4503189,139,8,22732,1566,2841.5
16159725,81,16,61645,1566,3852.8125
14758897,54,16,89173,1566,5573.3125
5174545,40,10,14102,1566,1410.2
16158213,32,7,85309,1566,12187
17465009,32,9,45599,1566,5066.555556
13128982,24,6,14157,1566,2359.5
13569874,129,14,80076,1563,5719.714286
18573884,105,11,3090,1563,280.9090909
14729473,68,8,6288,1563,786
7657473,62,19,27866,1563,1466.631579
18587656,61,14,5112,1563,365.1428571
13375932,39,1,276,1563,276
13631037,32,14,113298,1563,8092.714286
18552039,31,16,50689,1563,3168.0625
14786326,26,1,1311,1563,1311
4507737,21,11,15317,1563,1392.454545
14764227,197,13,3303,1560,254.0769231
14781118,166,12,28588,1560,2382.333333
14725602,166,14,53009,1560,3786.357143
5803121,98,16,93267,1560,5829.1875
18546635,70,7,15034,1560,2147.714286
10864075,62,5,11954,1560,2390.8
4503375,36,8,84179,1560,10522.375
6041667,31,7,37812,1560,5401.714286
18552407,31,13,256850,1560,19757.69231
14780482,115,8,105824,1557,13228
14735373,90,10,33972,1557,3397.2
14724037,86,8,93529,1557,11691.125
14772654,84,14,67587,1557,4827.642857
16177719,65,15,13604,1557,906.9333333
18552660,56,7,12903,1557,1843.285714
18574742,56,13,80105,1557,6161.923077
11434030,41,9,2113,1557,234.7777778
13647141,33,13,46605,1557,3585
18563763,25,3,5868,1557,1956
18552974,20,11,25254,1557,2295.818182
7705863,199,10,11467,1554,1146.7
4504197,122,12,11185,1554,932.0833333
13654414,86,9,32700,1554,3633.333333
18594431,84,12,409056,1554,34088
11428230,60,0,0,1554,0
18587709,37,9,5476,1554,608.4444444
4505979,37,10,38592,1554,3859.2
15299149,20,1,410,1554,410
7656898,91,15,58074,1551,3871.6
14754672,54,0,0,1551,0
7662108,44,9,154659,1551,17184.33333
18589720,25,3,20844,1551,6948
7661940,105,11,13292,1548,1208.363636
17472718,62,1,2957,1548,2957
18602376,62,7,10270,1548,1467.142857
7669510,57,11,28662,1548,2605.636364
14779867,35,9,6907,1548,767.4444444
7706445,32,10,149173,1548,14917.3
18576916,27,10,32484,1548,3248.4
4503337,187,14,12382,1545,884.4285714
6912410,68,8,18897,1545,2362.125
17453301,58,13,11339,1545,872.2307692
12740957,54,6,18846,1545,3141
18589200,48,4,69913,1545,17478.25
18591772,35,10,24716,1545,2471.6
11321577,32,5,16876,1545,3375.2
11602906,25,5,49863,1545,9972.6
13569864,23,9,36666,1545,4074
13994255,22,13,47655,1545,3665.769231
17456000,157,12,36800,1542,3066.666667
14749081,86,9,10897,1542,1210.777778
8923887,66,8,10880,1542,1360
18562466,63,15,113696,1542,7579.733333
14150209,44,13,25463,1542,1958.692308
15297274,29,13,4326,1542,332.7692308
14766057,27,9,30532,1542,3392.444444
4504829,23,1,4760,1542,4760
4501897,20,10,80601,1541,8060.1
18561327,167,16,25093,1539,1568.3125
14149938,58,9,61091,1539,6787.888889
14751511,24,12,33351,1539,2779.25
7662394,23,4,35635,1539,8908.75
18600610,21,12,52993,1539,4416.083333
18605035,193,11,18723,1536,1702.090909
14732468,179,0,0,1536,0
14249740,67,5,25813,1536,5162.6
14751438,61,8,38269,1536,4783.625
16159512,55,10,42696,1536,4269.6
14737885,26,13,27651,1536,2127
13647224,24,8,26654,1536,3331.75
18569993,103,12,86515,1533,7209.583333
8922110,82,6,14928,1533,2488
13376628,79,7,1931,1533,275.8571429
18591620,76,10,68503,1533,6850.3
14760784,76,12,26643,1533,2220.25
18596294,53,12,113954,1533,9496.166667
12965195,39,5,4060,1533,812
6912246,38,2,1276,1533,638
15305981,38,10,29413,1533,2941.3
5174641,172,3,7240,1530,2413.333333
6996014,167,12,15528,1530,1294
14752229,120,13,26505,1530,2038.846154
13640292,73,9,19188,1530,2132
16163618,73,9,49048,1530,5449.777778
17489365,70,13,31700,1530,2438.461538
13639563,53,5,147300,1530,29460
13627500,36,13,57383,1530,4414.076923
14779836,35,8,14339,1530,1792.375
14768519,28,11,26337,1530,2394.272727
8922999,25,8,27368,1530,3421
14721529,22,7,28974,1530,4139.142857
18556643,21,15,83982,1530,5598.8
6912678,62,10,69568,1529,6956.8
4503195,136,7,5147,1527,735.2857143
18575683,124,11,110787,1527,10071.54545
14724607,118,12,39455,1527,3287.916667
5454164,113,11,109356,1527,9941.454545
14744635,95,8,16532,1527,2066.5
18603595,91,9,22747,1527,2527.444444
17483512,81,10,96441,1527,9644.1
14747073,62,6,11921,1527,1986.833333
13994322,52,8,32996,1527,4124.5
7661866,52,14,28221,1527,2015.785714
4505213,36,8,4179,1527,522.375
18553182,35,16,126838,1527,7927.375
